filename,style,subcategory,caption,primary_color,secondary_color,path
img155.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(35, 54, 130)","(89, 111, 136)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img155.jpg
img325.jpg,bandhani,bandhani,"pink and orange bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(203, 149, 54)","(226, 179, 75)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img325.jpg
img507.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(153, 23, 19)","(197, 142, 139)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img507.jpg
img257.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(166, 69, 73)","(221, 196, 189)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img257.jpg
img156.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(107, 171, 171)","(137, 184, 187)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img156.jpg
img460.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(35, 47, 124)","(116, 124, 170)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img460.jpg
img377.jpg,bandhani,bandhani,"indigo and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(194, 58, 107)","(213, 150, 176)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img377.jpg
img467.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(24, 39, 142)","(162, 158, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img467.jpg
img228.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(26, 29, 55)","(139, 142, 156)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img228.jpg
img86.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(183, 66, 63)","(203, 134, 130)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img86.jpg
img492.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(36, 54, 76)","(143, 147, 143)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img492.jpg
img72.jpg,bandhani,bandhani,"pink and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(194, 183, 128)","(229, 224, 194)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img72.jpg
img392.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(133, 64, 86)","(165, 108, 135)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img392.jpg
img96.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(106, 130, 188)","(188, 199, 211)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img96.jpg
img430.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(52, 70, 58)","(160, 167, 146)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img430.jpg
img223.jpg,bandhani,bandhani,"orange and brown bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(213, 168, 80)","(134, 82, 48)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img223.jpg
img104.jpg,bandhani,bandhani,"pink and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(167, 174, 136)","(216, 218, 190)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img104.jpg
img321.jpg,bandhani,bandhani,"white and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(234, 239, 231)","(176, 191, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img321.jpg
img63.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(159, 72, 52)","(187, 116, 92)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img63.jpg
img215.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(110, 26, 60)","(175, 133, 151)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img215.jpg
img203.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(154, 36, 36)","(175, 82, 80)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img203.jpg
img534.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(154, 22, 12)","(208, 137, 116)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img534.jpg
img361.jpg,bandhani,bandhani,"brown and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(159, 51, 47)","(181, 95, 78)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img361.jpg
img186.jpg,bandhani,bandhani,"pink and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(167, 137, 98)","(81, 47, 80)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img186.jpg
img241.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(184, 58, 63)","(205, 103, 115)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img241.jpg
img249.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(52, 93, 49)","(132, 163, 113)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img249.jpg
img62.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(101, 141, 75)","(188, 161, 120)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img62.jpg
img53.jpg,bandhani,bandhani,"indigo and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(199, 97, 146)","(113, 94, 70)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img53.jpg
img47.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(157, 53, 72)","(213, 155, 148)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img47.jpg
img500.jpg,bandhani,bandhani,"black and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(14, 14, 14)","(174, 174, 174)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img500.jpg
img232.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(131, 206, 175)","(166, 234, 220)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img232.jpg
img275.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(214, 210, 179)","(126, 114, 130)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img275.jpg
img410.jpg,bandhani,bandhani,"orange and brown bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(213, 168, 80)","(133, 81, 47)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img410.jpg
img262.jpg,bandhani,bandhani,"orange and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(230, 172, 85)","(236, 202, 139)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img262.jpg
img99.jpg,bandhani,bandhani,"orange and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(231, 177, 90)","(234, 196, 127)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img99.jpg
img153.jpg,bandhani,bandhani,"black and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(10, 10, 10)","(155, 155, 155)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img153.jpg
img64.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(51, 83, 53)","(114, 140, 100)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img64.jpg
img157.jpg,bandhani,bandhani,"pink and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(232, 212, 123)","(201, 185, 114)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img157.jpg
img313.jpg,bandhani,bandhani,"orange and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(228, 175, 89)","(235, 194, 122)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img313.jpg
img179.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(171, 95, 80)","(158, 75, 62)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img179.jpg
img174.jpg,bandhani,bandhani,"indigo and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(199, 97, 146)","(113, 94, 70)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img174.jpg
img499.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(53, 95, 66)","(130, 160, 142)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img499.jpg
img548.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(160, 38, 41)","(193, 106, 107)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img548.jpg
img358.jpg,bandhani,bandhani,"multicolored and pink bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(148, 36, 27)","(192, 130, 121)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img358.jpg
img94.jpg,bandhani,bandhani,"indigo and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(80, 96, 123)","(124, 141, 155)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img94.jpg
img532.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(170, 52, 91)","(215, 168, 181)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img532.jpg
img265.jpg,bandhani,bandhani,"multicolored and multicolored bandhani textile pattern with circular tie-dye dots, traditional Indian resist-dyeing technique, seamless repeating tile, high quality, intricate dotted design","(65, 100, 116)","(171, 184, 171)",/kaggle/input/updated-dataset/Dataset Cleaned/bandhani/img265.jpg
Sidoluhur_19.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(210, 179, 188)","(117, 83, 95)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_19.jpg
Sidoluhur_129.jpg,BATIK,Sidoluhur,"multicolored and brown textile pattern, traditional design, seamless repeating tile, high quality","(104, 38, 13)","(157, 80, 41)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_129.jpg
Sidoluhur_77.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(65, 55, 41)","(154, 126, 91)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_77.jpg
Sidoluhur_97.jpg,BATIK,Sidoluhur,"brown and orange textile pattern, traditional design, seamless repeating tile, high quality","(138, 82, 48)","(212, 155, 96)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_97.jpg
Sidoluhur_106.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(106, 58, 26)","(175, 110, 53)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_106.jpg
Sidoluhur_59.jpg,BATIK,Sidoluhur,"pink and brown textile pattern, traditional design, seamless repeating tile, high quality","(185, 136, 58)","(129, 81, 29)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_59.jpg
Sidoluhur_144.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(118, 90, 74)","(193, 176, 166)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_144.jpg
Sidoluhur_139.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(132, 103, 91)","(186, 164, 158)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_139.jpg
Sidoluhur_161.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(111, 57, 68)","(165, 140, 155)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_161.jpg
Sidoluhur_116.jpg,BATIK,Sidoluhur,"pink and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(161, 143, 133)","(79, 58, 55)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_116.jpg
Sidoluhur_34.jpg,BATIK,Sidoluhur,"indigo and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(143, 60, 102)","(84, 26, 60)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_34.jpg
Sidoluhur_83.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(146, 89, 45)","(214, 165, 107)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_83.jpg
Sidoluhur_148.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(136, 83, 40)","(217, 167, 107)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_148.jpg
Sidoluhur_81.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(108, 62, 31)","(225, 196, 149)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_81.jpg
Sidoluhur_95.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(86, 85, 88)","(235, 235, 236)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_95.jpg
Sidoluhur_96.jpg,BATIK,Sidoluhur,"brown and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(103, 70, 38)","(135, 100, 64)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_96.jpg
Sidoluhur_88.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(84, 62, 42)","(248, 247, 246)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_88.jpg
Sidoluhur_157.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(74, 46, 26)","(133, 98, 70)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_157.jpg
Sidoluhur_12.jpg,BATIK,Sidoluhur,"multicolored and orange textile pattern, traditional design, seamless repeating tile, high quality","(130, 83, 50)","(216, 151, 68)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_12.jpg
Sidoluhur_135.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(111, 65, 49)","(160, 115, 95)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_135.jpg
Sidoluhur_47.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(147, 89, 48)","(214, 166, 104)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_47.jpg
Sidoluhur_93.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(85, 45, 28)","(165, 105, 60)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_93.jpg
Sidoluhur_76.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(85, 74, 65)","(234, 238, 241)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_76.jpg
Sidoluhur_61.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(145, 94, 69)","(68, 37, 23)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_61.jpg
Sidoluhur_126.jpg,BATIK,Sidoluhur,"pink and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(159, 135, 98)","(75, 60, 40)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_126.jpg
Sidoluhur_44.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(115, 95, 87)","(237, 230, 220)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_44.jpg
Sidoluhur_79.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(61, 76, 91)","(151, 170, 181)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_79.jpg
Sidoluhur_105.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(56, 40, 41)","(172, 162, 161)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_105.jpg
Sidoluhur_140.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(67, 49, 45)","(202, 179, 157)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_140.jpg
Sidoluhur_118.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(85, 54, 36)","(206, 218, 221)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_118.jpg
Sidoluhur_35.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(48, 50, 62)","(140, 145, 159)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_35.jpg
Sidoluhur_104.jpg,BATIK,Sidoluhur,"brown and brown textile pattern, traditional design, seamless repeating tile, high quality","(104, 51, 22)","(146, 86, 46)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_104.jpg
Sidoluhur_74.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(81, 46, 19)","(162, 109, 56)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_74.jpg
Sidoluhur_86.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(72, 52, 41)","(196, 178, 159)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_86.jpg
Sidoluhur_6.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(149, 90, 62)","(59, 38, 25)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_6.jpg
Sidoluhur_46.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(72, 52, 41)","(196, 179, 158)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_46.jpg
Sidoluhur_121.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(100, 82, 79)","(184, 186, 181)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_121.jpg
Sidoluhur_155.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(91, 56, 28)","(169, 122, 78)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_155.jpg
Sidoluhur_27.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(84, 63, 63)","(205, 188, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_27.jpg
Sidoluhur_2.jpg,BATIK,Sidoluhur,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(221, 216, 217)","(89, 76, 75)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_2.jpg
Sidoluhur_147.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(73, 52, 58)","(203, 197, 182)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_147.jpg
Sidoluhur_56.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(83, 44, 29)","(165, 103, 56)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_56.jpg
Sidoluhur_158.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(185, 174, 165)","(117, 87, 67)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_158.jpg
Sidoluhur_137.jpg,BATIK,Sidoluhur,"multicolored and pink textile pattern, traditional design, seamless repeating tile, high quality","(75, 55, 44)","(171, 151, 133)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_137.jpg
Sidoluhur_100.jpg,BATIK,Sidoluhur,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(216, 213, 212)","(96, 91, 90)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_100.jpg
Sidoluhur_159.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(169, 147, 155)","(70, 40, 38)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_159.jpg
Sidoluhur_45.jpg,BATIK,Sidoluhur,"pink and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(153, 139, 119)","(86, 78, 66)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_45.jpg
Sidoluhur_84.jpg,BATIK,Sidoluhur,"black and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(37, 15, 12)","(127, 74, 53)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_84.jpg
Sidoluhur_91.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(51, 36, 29)","(136, 112, 90)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_91.jpg
Sidoluhur_9.jpg,BATIK,Sidoluhur,"brown and pink textile pattern, traditional design, seamless repeating tile, high quality","(138, 83, 40)","(216, 168, 105)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_9.jpg
Sidoluhur_99.jpg,BATIK,Sidoluhur,"white and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(220, 205, 208)","(87, 56, 40)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_99.jpg
Sidoluhur_89.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(84, 63, 63)","(205, 188, 183)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_89.jpg
Sidoluhur_117.jpg,BATIK,Sidoluhur,"brown and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(113, 63, 49)","(199, 180, 176)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_117.jpg
Sidoluhur_73.jpg,BATIK,Sidoluhur,"multicolored and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(183, 171, 164)","(71, 57, 55)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_73.jpg
Sidoluhur_78.jpg,BATIK,Sidoluhur,"multicolored and white textile pattern, traditional design, seamless repeating tile, high quality","(117, 91, 72)","(242, 239, 235)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_78.jpg
Sidoluhur_85.jpg,BATIK,Sidoluhur,"pink and multicolored textile pattern, traditional design, seamless repeating tile, high quality","(153, 139, 119)","(86, 78, 66)",/kaggle/input/updated-dataset/Dataset Cleaned/BATIK/Sidoluhur/Sidoluhur_85.jpg
